"msp_prior_lbounds","msp_prior_ubounds"
0.0146432224862712,0.0714535499855487
0.0157195145022955,0.0709952684437169
0.0165986818588332,0.0701480830008255
0.0181985572660962,0.0708948422639921
0.019557246000488,0.0720581933707434
0.0211173897644895,0.0724616601146897
0.0220491767301906,0.0734886071013039
0.0225933554966081,0.073885332840494
0.0240562688216192,0.0754750689783883
0.0294972176896829,0.082309816470498
0.03456592738533,0.0911487824269402
0.0348761807433654,0.0913533919661581
0.0352524919659022,0.0917459933237779
0.0367800814112263,0.0942901685057386
0.0367969017416546,0.0937555422351234
0.0342746850122525,0.181551149480098
0.0405877279773539,0.185868245602211
0.0427991794920394,0.184728594642406
0.0454140261691605,0.184627398171915
0.0579363693356664,0.199231666928136
0.0599879510393403,0.199159410582374
0.0591682233369816,0.196789629636386
0.0586170826226672,0.194824425349153
0.0599719472601978,0.194291162720907
0.0728772653327019,0.210954367333649
0.0938615772264014,0.235711240900267
0.105086215155768,0.246163205837777
0.105734316886228,0.243978651796407
0.105927627057101,0.24085837147877
0.121802509335979,0.256269664604971
0.0165818179005888,0.0769507845144514
0.0441506904295339,0.127070457468568
0.0473843075734596,0.134304544033225
0.0520962382314621,0.146659199838554
0.0531731642277336,0.149176235317249
0.0583383943608046,0.157794704653293
0.0609492952648082,0.161919862178003
0.066932777620493,0.172799824456574
0.0972430335332534,0.226555638118086
0.103869382077963,0.237853584209275
0.107316250566129,0.243526197862188
0.13004014227973,0.290238490157739
0.131774490030219,0.293708253661182
0.138584342012703,0.306237726207647
0.140137011478381,0.308797329494877
0.0242407622622108,0.132072435064267
0.0289572800834202,0.136477076850886
0.0302313705352175,0.136457579503728
0.0376784695386435,0.142597099763407
0.0381491100370218,0.140905579905389
0.0433993246927605,0.14339429133533
0.0454962643869892,0.142149293682235
0.0465646239824671,0.139208551763724
0.0528426030881916,0.14397197822429
0.0566667039181226,0.145825165202109
0.0640436556787842,0.151182661942904
0.0648648965309201,0.148369704273504
0.0662896112630884,0.145892246580511
0.0665156162812211,0.142046153283996
0.0666345725087767,0.138150582230624
0.00760228272454757,0.0272777334295548
0.013345145210671,0.0437665610908821
0.0173126172582331,0.054590697381012
0.0203736036759013,0.0633543005833886
0.0221031763890056,0.0678689766817965
0.029103664447669,0.0847223312816775
0.0349397068755451,0.0979073663806017
0.0445355213528346,0.119865755761136
0.0566732843675213,0.14681669913792
0.0619851552906985,0.158284767336417
0.0663726077107338,0.170664099469034
0.0712059017911856,0.184692931592627
0.0753013495070264,0.196678505270718
0.077613909937955,0.203391725962056
0.0784523897851523,0.205779988320313
0.0122758669249736,0.0745637204649524
0.0161492835401385,0.0761519858092822
0.0167702968342382,0.0751946739053797
0.0210392171847428,0.0771982036785666
0.0235592981526565,0.0776696235142489
0.0261010479543694,0.0781691781564679
0.0279326197498981,0.0780240946717412
0.0315531902946274,0.0793449812131716
0.03176925428666,0.0781342370738166
0.0321132717862638,0.0771225335711288
0.0336265451759062,0.0785585181902985
0.0352781118904255,0.0799358026864289
0.0359184720375965,0.0798943066129574
0.0366388941438574,0.0816939069382559
0.036772962138906,0.082483100676091
0.191456517172339,0.519409810834745
0.197169481667046,0.516722430995218
0.191538687628709,0.505717280108306
0.186417458751201,0.495477649490874
0.181736559890859,0.486698271331125
0.179489264759517,0.476066220310007
0.181355746042723,0.471935579760258
0.196472979489025,0.48837099800088
0.206438461089721,0.511026437482985
0.208282753883826,0.516427898438441
0.215169871429155,0.521392556663533
0.224393687038147,0.530624184541642
0.233752704652593,0.547352717114163
0.23927060508313,0.557706110203574
0.237259755532393,0.555342053267319
0.997413313820971,0.999997929097545
0.996988184966121,0.999996326759876
0.996616172820666,0.99999347309824
0.996151605894619,0.999988112293261
0.995521380221085,0.99997779013947
0.995097848994689,0.999958940111165
0.994961174861324,0.999927508119975
0.995432442760372,0.999884266984829
0.994655492657031,0.999804193340539
0.993280378178657,0.999647573019515
0.992931624517039,0.999403354251895
0.992967248701509,0.999123883420426
0.990611719806891,0.998589845039989
0.986309665764718,0.997714466397637
0.978738244049572,0.996610541393802
0.639518735755403,0.849206969308193
0.638004333774311,0.855810020888599
0.636964167031559,0.86161216468913
0.635954808872727,0.876726973483636
0.62208940212124,0.872645760259669
0.610976740952716,0.869554923680549
0.601598383795309,0.866983275179791
0.600440407956553,0.871912826457323
0.59031738261431,0.86753420529204
0.581593420189819,0.86360485332379
0.581073728203468,0.86701467868806
0.592812769858206,0.878717165887562
0.599511865022936,0.885359152577148
0.594921593377712,0.88395348770762
0.595124102959888,0.886315247397843
0.0539812107042412,0.234448721747242
0.125205757067787,0.30565536409139
0.16300497954458,0.358501554765819
0.203998425443647,0.416390504638537
0.20712381668758,0.421701366099568
0.297093405407919,0.52976042033372
0.360015817223576,0.625134127036096
0.432234759111762,0.704921363006022
0.521111759911286,0.809289557010895
0.531610674176117,0.821962115899231
0.547328725957321,0.832096856322241
0.589153776879107,0.862820164072792
0.614669521007079,0.881137256443222
0.626493448597008,0.894363796660687
0.636259304051481,0.906211478586917
0.986816298589285,0.999870992024313
0.986159188815955,0.999815786794318
0.985514813343153,0.99977492949641
0.98447138060957,0.999710797421843
0.983193801847433,0.999611989847516
0.982733943807076,0.999510904163195
0.982333687573106,0.999362519054815
0.982384665735979,0.999202167831899
0.987405034017123,0.999443201942027
0.985544957809487,0.999201190940523
0.984394720211358,0.998898138359709
0.986827403705952,0.99903604566262
0.987492444877088,0.999085849389123
0.985916146958317,0.998950421634865
0.983191320442206,0.998701311007158
0.784768663410094,0.931696942039391
0.787630646389109,0.933491823165027
0.790757538752449,0.935760270698221
0.79162126875557,0.936338030400113
0.782268139177416,0.932465294362046
0.788500803001543,0.934642097472221
0.783001828461615,0.932181370392814
0.789261261808732,0.938408968386706
0.794315047789039,0.944997305874379
0.785815286697989,0.941308282502791
0.784734865834171,0.940128464493432
0.789868259818525,0.94251075104782
0.78943221691034,0.94221443650273
0.791252318737468,0.943177861673761
0.789114341837143,0.943284306347441
0.951938879345966,0.999993732131554
0.952381475794564,0.999991211791751
0.957732963834892,0.999988923190764
0.958212925983265,0.999984267971104
0.957847456009524,0.999976031903935
0.958236716702312,0.999961126254409
0.958824949838473,0.999935851264119
0.962997970666835,0.999896963223477
0.966424176133311,0.999836354275141
0.962951423615273,0.999710970498692
0.966464069868068,0.999512444872917
0.965307640554116,0.998960752359579
0.962039030154901,0.998017590666899
0.955059902114695,0.99589118039202
0.946673647991944,0.993918708273514
0.201712288556075,0.673243214733901
0.196480670619898,0.659113684481841
0.210630990416628,0.661901713866331
0.223137813948682,0.666339851629519
0.23094243080146,0.669555120648061
0.235797257581764,0.653262679122894
0.244259710527231,0.641123545913612
0.279496468452775,0.64546036757656
0.287643176441215,0.652198654325367
0.28469065376503,0.645976311910728
0.302158428982885,0.649670862703321
0.299122478767893,0.638317079829038
0.305491214340126,0.643258911521615
0.300623573254839,0.63689630024196
0.298563703426599,0.635081430532791
0.995490932078334,0.999998680368251
0.995954504117829,0.999997997866973
0.996773318402879,0.999997217951861
0.997507496313958,0.99999589622874
0.997502010191473,0.99999257961763
0.997413991136309,0.999986666454347
0.997304251922236,0.999973876132351
0.997109511130248,0.999950006331224
0.997420027553763,0.999933068213211
0.997108927801589,0.999885270808283
0.996825916109684,0.999803287142382
0.996875419216738,0.999727718621284
0.99630506232766,0.999749521537557
0.993921024668382,0.999520616870195
0.990761936429221,0.999415501862059
0.999418601854262,0.999999966667506
0.999403407566515,0.999999933947224
0.999408587866389,0.999999873319853
0.999343947750459,0.999999790665073
0.999235976000077,0.999999658143015
0.99909642785407,0.999999389050958
0.99877048483348,0.999998711767914
0.99828858541192,0.999996885135739
0.997676193650703,0.999992410859095
0.997226270403769,0.999981896475011
0.996545313457208,0.999939521675192
0.99474913532639,0.99971202659938
0.991811913398558,0.999195638345321
0.986387994988923,0.996816211088543
0.977100535131784,0.990747824692457
0.107896341427043,0.209415516831617
0.10982843580095,0.209910737140686
0.112735414535951,0.212547699453687
0.112949914307809,0.21339553045572
0.11325835992039,0.214586123759253
0.127586014071897,0.233214714876212
0.168776903259383,0.289786251194932
0.200298284084734,0.335372850924688
0.249773121416416,0.419978353475501
0.302237234896487,0.508477489450792
0.328178257908105,0.535152135345213
0.33102442000508,0.539950816750945
0.332870911999171,0.544815634712888
0.377618263109259,0.618029060343961
0.381031155202168,0.623439649835847
0.0283360290845409,0.114137887250189
0.0336285456188688,0.124233273204289
0.0448801055503019,0.149070168018477
0.056418923658253,0.192389022784383
0.0553333593614861,0.196679866092581
0.0589119501022026,0.201184991976618
0.0740130446267177,0.219903119691345
0.0845465330955134,0.231581084203924
0.123126877536064,0.274058114248245
0.170696882535857,0.32583583274381
0.175420526816192,0.336131710122847
0.183408742088101,0.353007006239044
0.18518854079682,0.357986156070786
0.198687017404975,0.393950478942014
0.201847146141331,0.402572333433543
0.00923635254052424,0.117341327520122
0.0441974300635279,0.143022223773565
0.168992006382336,0.329726907404373
0.170103339768789,0.3315448509845
0.17012195356331,0.331646329994862
0.170718326799262,0.332583186007905
0.182630142272421,0.351412521442732
0.221524576643043,0.414994598766998
0.323215760717976,0.572802517812713
0.326705625084827,0.57930537924078
0.332912000975583,0.583509810513993
0.385038754919604,0.636455217632153
0.401602859444203,0.664339334856025
0.435427181881891,0.72163625938044
0.436237535445948,0.723174546705425
0.00766013642158327,0.0646204391919751
0.00975010429422603,0.0677832193350978
0.0112467513455536,0.0724489541564439
0.0117461900779986,0.0739547429667666
0.0117401414861623,0.0738654630838807
0.0227516279254347,0.0846191238001636
0.133929321108566,0.218425672657781
0.281094024843103,0.4244143541583
0.2902503214951,0.439948239817275
0.301051775457041,0.45668393738857
0.349475027350675,0.534240389561278
0.374603690080186,0.57475628717984
0.379899366567574,0.584532030916666
0.419668709098618,0.650065485051172
0.454253986603311,0.692822742061799
0.0421879728440121,0.169144011356851
0.0423968219842961,0.169856670044048
0.0447685159637295,0.174756206610819
0.0476585542099743,0.182926024188678
0.0465611896702966,0.180970375036028
0.0492423282985201,0.180992670896658
0.0525199634490931,0.180972882234983
0.117990539505788,0.254865302850598
0.11883973499861,0.256042621593
0.119213139043777,0.256959529903761
0.152140774786744,0.293894765519872
0.179437611377445,0.334699719141394
0.18198300035727,0.33781844048199
0.236044996911856,0.428583380496543
0.247240311411133,0.447731435215178
0.000802543893532595,0.0200153347369976
0.000802708726508833,0.0194880573212968
0.000845030861171417,0.0195430803160819
0.000841336713459157,0.0190708884558479
0.000832100200166219,0.0187047001252502
0.000836760643016839,0.0182408604076225
0.000839162540263625,0.0181426112108209
0.000859833998754633,0.0181994704833767
0.000853808765921519,0.0180183219605451
0.000849958964654025,0.0177536986549126
0.000869865112101242,0.0176309968207444
0.00088171377784892,0.0173996939449709
0.000885611325770791,0.0172365446260603
0.000925973596662025,0.0175209456022253
0.000925377503191002,0.017248592442428
0.00292467999273845,0.040550671749749
0.00298044831392703,0.0396513664207356
0.00298407966010999,0.0386674499416539
0.00300942560015029,0.0375805238986622
0.00300290935366587,0.0369372077110198
0.00312053271675829,0.0378203606624218
0.00312117544319026,0.0370514452850218
0.00309407989625032,0.036489156074304
0.00331789383759307,0.0377405010063489
0.00326494405494991,0.0365382136192564
0.00316811924849504,0.035337276229865
0.00309047650826386,0.0344161577903971
0.00297666636676408,0.0331324670994861
0.00297666636676408,0.0331324670994861
0.00297666636676408,0.0331324670994861
0.0253291026200873,0.233254533495435
0.0329829000724475,0.242516085388094
0.0368130575867686,0.257145750682872
0.036855683476887,0.255246448448091
0.0361438936994609,0.250769047843666
0.0378011880116888,0.250125921873113
0.0724767541439959,0.323182228622042
0.110913959918179,0.419119493721033
0.112189453103398,0.419372771859613
0.138028543204052,0.491181503873467
0.158602504834048,0.531524965439051
0.160610174795976,0.532615299202885
0.163124495290164,0.535084449919531
0.179018123605069,0.55952682922735
0.179029978982251,0.557441808184666
0.00451198034412955,0.0340739311336032
0.00753476952384963,0.0407437286448028
0.0173395161263176,0.0663805398371589
0.0279638979743236,0.0991428617676757
0.0305936258767902,0.107276983861198
0.0357765222886161,0.122427922891888
0.0420209964258309,0.143753404406123
0.0520365918914356,0.174887235469166
0.0558737470728817,0.187104326210512
0.0856005466509891,0.273784938795718
0.0947382005967831,0.280286170021868
0.0959197083837713,0.280788652914991
0.103182453224076,0.29055510701395
0.1105719064462,0.304931451554516
0.112024900242491,0.307767145600651
0.16133852547304,0.26947350909979
0.166060785335737,0.278849635088022
0.174025039219873,0.291921707804477
0.176776183253021,0.297072261788476
0.178951736729965,0.303473172496733
0.191810566884694,0.327128678034695
0.208482570443474,0.357654327482103
0.217538676801484,0.374192379603533
0.232067924345418,0.421664897280967
0.24214045708665,0.465546000354561
0.284012999416309,0.496880395158798
0.296673832894825,0.506718809003545
0.303196671559535,0.509618341682303
0.337142596856872,0.546479094019618
0.362562941049742,0.57830317174035
0.010387708462968,0.0631249942160322
0.011418807497813,0.0632937547528111
0.012682599729163,0.0645702427048751
0.012862056814728,0.0633746869219747
0.0127401988311802,0.0617308005536515
0.013103815179505,0.0606428169222726
0.0136560654692033,0.0599743970676176
0.0148745068371998,0.062014861895367
0.0158037642850675,0.0634045845105497
0.0167030140899572,0.0647799351725394
0.0190375354907234,0.0664525784954012
0.0191919960658001,0.065076936868745
0.0191678196657241,0.0633628160562797
0.0208448733185115,0.064955814727481
0.0224710644887189,0.0672600872297131
